,game,model,experiment,episode,metric,value
407,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Penalties,0.0
408,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Turn Count,9.0
409,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Initial Distance,21.86118637758232
410,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Total Distance,6.0
411,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Expected Distance Score,0.6420271920243104
412,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Distance Reduction Score,0.7255409703586474
413,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Distance Score,0.6837840811914788
414,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Penalty Score,1.0
415,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Main Score,0.6837840811914788
416,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Request Count,42.0
417,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Parsed Request Count,42.0
418,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Violated Request Count,0.0
419,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Request Success Ratio,1.0
420,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Aborted,0.0
421,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Lose,0.0
422,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Success,1.0
423,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Penalties,4.0
424,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Turn Count,19.0
425,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Initial Distance,43.209276031199515
426,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Total Distance,39.045523980443896
427,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Expected Distance Score,0.0
428,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Distance Reduction Score,0.09636245809231236
429,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Distance Score,0.04818122904615618
430,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Penalty Score,0.7333333333333334
431,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_1,Main Score,0.03533290130051454
432,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Request Count,63.0
433,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Parsed Request Count,63.0
434,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Violated Request Count,0.0
435,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Request Success Ratio,1.0
436,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Aborted,0.0
437,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Lose,0.0
438,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Success,1.0
439,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Penalties,7.0
440,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Turn Count,28.0
441,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Initial Distance,35.24621125123532
442,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Total Distance,21.919259774448747
443,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Expected Distance Score,0.39110060901384114
444,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Distance Reduction Score,0.3781101855683705
445,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Distance Score,0.3846053972911058
446,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Penalty Score,0.5333333333333333
447,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,5_gs11x11_obj7_en,episode_0,Main Score,0.20512287855525643
448,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Request Count,14.0
449,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Parsed Request Count,14.0
450,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Violated Request Count,0.0
451,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Request Success Ratio,1.0
452,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Aborted,0.0
453,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Lose,0.0
454,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Success,1.0
455,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Penalties,0.0
456,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Turn Count,7.0
457,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Initial Distance,7.773387165490545
458,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Total Distance,0.0
459,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Expected Distance Score,1.0
460,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Distance Reduction Score,1.0
461,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Distance Score,1.0
462,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Penalty Score,1.0
463,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_1,Main Score,1.0
464,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Request Count,18.0
465,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Parsed Request Count,18.0
466,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Violated Request Count,0.0
467,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Request Success Ratio,1.0
468,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Aborted,0.0
469,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Lose,0.0
470,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Success,1.0
471,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Penalties,1.0
472,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Turn Count,9.0
473,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Initial Distance,9.359173603117451
474,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Total Distance,1.0
475,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Expected Distance Score,0.8968802610769618
476,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Distance Reduction Score,0.893152959608858
477,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Distance Score,0.8950166103429099
478,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Penalty Score,0.8571428571428572
479,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_gs7x7_obj3_en,episode_0,Main Score,0.7671570945796371
480,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Request Count,28.0
481,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Parsed Request Count,25.0
482,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Violated Request Count,3.0
483,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Request Success Ratio,0.8928571428571429
484,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Aborted,1.0
485,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Lose,0.0
486,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Success,0.0
487,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Penalties,9.0
488,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Turn Count,10.0
489,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Initial Distance,11.727968770336455
490,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Total Distance,10.009455142990337
491,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Expected Distance Score,0.2258706991697309
492,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Distance Reduction Score,0.14653122471580526
493,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Distance Score,0.18620096194276808
494,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Penalty Score,0.0
495,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_1,Main Score,
496,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Request Count,33.0
497,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Parsed Request Count,33.0
498,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Violated Request Count,0.0
499,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Request Success Ratio,1.0
500,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Aborted,0.0
501,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Lose,0.0
502,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Success,1.0
503,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Penalties,6.0
504,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Turn Count,14.0
505,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Initial Distance,5.414213562373095
506,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Total Distance,4.0
507,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Expected Distance Score,0.6906407832308854
508,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Distance Reduction Score,0.2612038749637414
509,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Distance Score,0.4759223290973134
510,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Penalty Score,0.33333333333333337
511,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,1_gs7x7_obj4_en,episode_0,Main Score,0.15864077636577115
512,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Request Count,46.0
513,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Parsed Request Count,46.0
514,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Violated Request Count,0.0
515,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Request Success Ratio,1.0
516,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Aborted,0.0
517,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Lose,0.0
518,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Success,1.0
519,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Penalties,6.0
520,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Turn Count,20.0
521,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Initial Distance,21.970320244888892
522,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Total Distance,2.0
523,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Expected Distance Score,0.904540584539816
524,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Distance Reduction Score,0.9089680997952101
525,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Distance Score,0.906754342167513
526,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Penalty Score,0.4545454545454546
527,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_1,Main Score,0.41216106462159685
528,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Request Count,38.0
529,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Parsed Request Count,38.0
530,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Violated Request Count,0.0
531,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Request Success Ratio,1.0
532,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Aborted,0.0
533,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Lose,0.0
534,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Success,1.0
535,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Penalties,7.0
536,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Turn Count,16.0
537,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Initial Distance,21.037640649633033
538,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Total Distance,8.47213595499958
539,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Expected Distance Score,0.5956274270182664
540,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Distance Reduction Score,0.5972867824820765
541,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Distance Score,0.5964571047501714
542,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Penalty Score,0.36363636363636365
543,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,3_gs9x9_obj5_en,episode_0,Main Score,0.216893492636426
544,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Request Count,23.0
545,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Parsed Request Count,23.0
546,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Violated Request Count,0.0
547,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Request Success Ratio,1.0
548,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Aborted,0.0
549,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Lose,1.0
550,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Success,1.0
551,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Penalties,1.0
552,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Turn Count,11.0
553,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Initial Distance,25.21747754732893
554,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Total Distance,39.698484809834994
555,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Expected Distance Score,0.0
556,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Distance Reduction Score,0.0
557,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Distance Score,0.0
558,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Penalty Score,0.9090909090909091
559,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_1,Main Score,0.0
560,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Request Count,40.0
561,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Parsed Request Count,39.0
562,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Violated Request Count,1.0
563,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Request Success Ratio,0.975
564,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Aborted,0.0
565,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Lose,0.0
566,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Success,1.0
567,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Penalties,10.0
568,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Turn Count,15.0
569,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Initial Distance,26.05272180389176
570,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Total Distance,13.053405777305734
571,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Expected Distance Score,0.4923416541508102
572,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Distance Reduction Score,0.4989619174701426
573,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Distance Score,0.4956517858104764
574,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Penalty Score,0.09090909090909094
575,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,4_gs11x11_obj5_en,episode_0,Main Score,0.04505925325549787
576,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Request Count,40.0
577,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Parsed Request Count,36.0
578,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Violated Request Count,4.0
579,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Request Success Ratio,0.9
580,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Aborted,1.0
581,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Lose,0.0
582,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Success,0.0
583,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Penalties,9.0
584,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Turn Count,16.0
585,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Initial Distance,10.99070478491457
586,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Total Distance,10.72134935173836
587,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Expected Distance Score,0.3603414112116464
588,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Distance Reduction Score,0.024507566934735436
589,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Distance Score,0.19242448907319093
590,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Penalty Score,0.0
591,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_1,Main Score,
592,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_0,Request Count,34.0
593,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_0,Parsed Request Count,34.0
594,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_0,Violated Request Count,0.0
595,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_0,Request Success Ratio,1.0
596,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_0,Aborted,0.0
597,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_0,Lose,0.0
598,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_0,Success,1.0
599,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_0,Penalties,8.0
600,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_0,Turn Count,13.0
601,clean_up,Llama-3.3-70B-Instruct-t0.0--Llama-3.3-70B-Instruct-t0.0,2_gs9x9_obj4_en,episode_0,Initial Distance,21.86118637758232
